driver_id,avg_monthly_net_income,income_std,coefficient_of_variation,min_income,months_with_income,tenure_months,active_days_monthly,trips_per_day,trips_per_month,completion_rate,cancellation_rate,avg_rating,peak_hour_share,weekend_share,income_slope_3m,recent_vs_historical_income,estimated_disposable_income,requested_emi_to_income,target_default
syn_01113,49488.59,7560.72,0.1528,38147.52,12,20,23.7,13.9,328,0.9497,0.0558,4.92,0.373,0.372,0.1131,1.113,20066.36,0.2192,0
syn_01114,24407.83,13141.9,0.5384,9763.13,8,8,12.5,7.5,92,0.7358,0.217,4.41,0.437,0.277,-0.0877,0.912,13533.17,0.3652,1
syn_01115,29059.33,8564.47,0.2947,16212.63,12,12,21.1,11.0,230,0.883,0.1194,4.68,0.305,0.279,0.0563,1.056,16468.32,0.227,1
syn_01116,42634.8,16301.93,0.3824,18181.9,12,18,21.5,13.1,281,0.864,0.1485,4.64,0.371,0.221,-0.1034,0.897,19666.9,0.135,1
syn_01117,18592.93,9310.07,0.5007,7437.17,12,13,14.3,7.0,99,0.7991,0.1626,4.12,0.396,0.344,-0.2875,0.713,10735.83,0.319,1
syn_01118,43156.27,15283.25,0.3541,20231.38,12,20,19.1,14.3,274,0.8823,0.1491,4.7,0.52,0.397,-0.1398,0.86,20957.76,0.1373,1
syn_01119,49725.33,7969.18,0.1603,37771.57,12,23,26.8,15.9,427,0.963,0.0126,4.77,0.495,0.383,0.0904,1.09,23158.74,0.1269,0
syn_01120,32563.35,8417.85,0.2585,19936.57,12,20,20.1,13.4,270,0.8519,0.0694,4.68,0.537,0.29,-0.0811,0.919,18575.93,0.1535,1
syn_01121,57296.1,9875.48,0.1724,42482.89,12,20,22.7,18.0,409,0.9284,0.0206,4.79,0.422,0.302,-0.0366,0.963,29067.42,0.1578,0
syn_01122,78061.88,12239.75,0.1568,59702.25,12,20,27.5,18.9,520,0.956,0.0145,4.9,0.574,0.368,-0.0189,0.981,37015.18,0.0862,0
syn_01123,49373.19,8923.06,0.1807,35988.61,12,28,28.7,15.4,440,0.9261,0.0338,4.95,0.48,0.293,0.0604,1.06,20003.33,0.0693,0
syn_01124,69103.35,6101.47,0.0883,59951.15,12,43,28.7,14.3,411,0.9722,0.0418,4.79,0.502,0.382,-0.0159,0.984,35661.54,0.1568,0
syn_01125,59628.27,11941.81,0.2003,41715.56,12,26,25.3,14.9,377,0.9854,0.0498,4.76,0.396,0.264,0.1498,1.15,33865.68,0.1552,0
syn_01126,53498.12,5060.6,0.0946,45907.21,12,35,26.8,20.0,535,0.9551,0.0282,4.85,0.454,0.336,0.0277,1.028,23880.6,0.2176,0
syn_01127,44202.53,16510.58,0.3735,19436.66,12,15,19.5,14.1,275,0.8951,0.1301,4.74,0.502,0.239,-0.0887,0.911,18662.73,0.1268,1
syn_01128,68167.64,8879.73,0.1303,54848.04,12,18,22.7,15.9,361,0.9318,0.0571,4.82,0.554,0.437,0.0168,1.017,32069.39,0.1549,0
syn_01129,74590.6,12117.7,0.1625,56414.04,12,47,26.6,18.8,501,0.9241,0.0209,4.97,0.593,0.241,0.0569,1.057,33386.18,0.0859,0
syn_01130,20950.74,8730.5,0.4167,8380.3,5,5,13.8,7.3,100,0.71,0.3137,4.1,0.322,0.213,-0.1106,0.889,8438.55,0.3512,1
syn_01131,19496.57,11264.54,0.5778,7798.63,12,12,12.9,10.8,139,0.8115,0.3466,4.46,0.575,0.255,-0.0771,0.923,8457.59,0.2865,1
syn_01132,59971.38,7945.77,0.1325,48052.73,12,35,22.9,21.5,492,0.9725,0.0101,4.93,0.481,0.394,0.098,1.098,31549.69,0.0515,0
syn_01133,79245.3,9024.9,0.1139,65707.95,12,22,27.0,14.3,386,0.943,0.0321,4.79,0.374,0.256,0.04,1.04,38687.45,0.0557,0
syn_01134,37987.91,9331.01,0.2456,23991.4,12,15,21.6,12.7,274,0.8335,0.0937,4.7,0.507,0.411,-0.0193,0.981,19960.54,0.1225,1
syn_01135,76971.23,12366.66,0.1607,58421.24,12,31,26.0,15.4,398,0.9625,0.0388,4.84,0.422,0.393,0.1481,1.148,34643.42,0.1421,0
syn_01136,52733.16,7971.6,0.1512,40775.76,12,44,26.5,17.7,468,0.9822,0.0595,4.78,0.593,0.301,-0.024,0.976,24455.77,0.0791,0
syn_01137,38964.32,12776.43,0.3279,19799.68,12,20,16.6,11.5,190,0.8746,0.1016,4.73,0.437,0.218,0.0585,1.059,20453.94,0.2292,1
syn_01138,78575.39,9733.72,0.1239,63974.81,12,31,28.3,15.1,426,0.9334,0.0359,4.9,0.585,0.328,-0.0411,0.959,39984.13,0.0635,0
syn_01139,57372.98,10462.44,0.1824,41679.32,12,44,27.5,21.7,595,0.9549,0.0408,4.83,0.698,0.228,0.0856,1.086,29401.9,0.125,0
syn_01140,46686.6,17556.06,0.376,20352.51,12,18,20.5,9.7,198,0.8574,0.0725,4.72,0.36,0.282,0.0224,1.022,21921.63,0.183,1
syn_01141,53127.32,9472.38,0.1783,38918.75,12,39,26.8,17.1,459,0.9295,0.0257,4.82,0.567,0.387,0.0901,1.09,23067.15,0.0757,0
syn_01142,55567.49,7291.68,0.1312,44629.97,12,22,27.6,19.6,541,0.9848,0.0129,4.75,0.341,0.361,0.0898,1.09,29627.71,0.0992,0
syn_01143,74688.22,7764.26,0.104,63041.83,12,36,28.5,17.8,506,0.9846,0.0204,4.89,0.388,0.352,0.0308,1.031,35762.08,0.1335,0
syn_01144,37732.2,15542.3,0.4119,15092.88,12,15,21.1,9.7,204,0.8412,0.1478,4.68,0.418,0.338,0.0605,1.06,17040.87,0.1543,1
syn_01145,44543.57,17219.38,0.3866,18714.51,12,15,22.0,13.8,303,0.8688,0.0943,4.71,0.404,0.439,-0.0373,0.963,22206.37,0.123,1
syn_01146,40474.44,15697.39,0.3878,16928.36,12,20,21.3,12.6,268,0.9161,0.0772,4.74,0.544,0.449,-0.0577,0.942,23291.1,0.1772,1
syn_01147,19529.04,13615.75,0.6972,7811.62,12,13,12.6,10.1,127,0.6868,0.2462,4.51,0.337,0.228,-0.0659,0.934,8601.32,0.4055,1
syn_01148,52534.89,7642.91,0.1455,41070.53,12,39,24.5,18.0,439,0.9695,0.0442,4.87,0.404,0.386,0.0429,1.043,22464.86,0.1253,0
syn_01149,58492.44,10427.58,0.1783,42851.07,12,43,22.3,16.5,367,0.944,0.0508,4.97,0.307,0.263,0.0422,1.042,26910.09,0.1782,0
syn_01150,25385.06,17621.53,0.6942,10154.02,12,13,15.5,5.1,78,0.6989,0.1464,4.14,0.546,0.432,-0.2843,0.716,10928.1,0.2765,1
syn_01151,62530.09,7429.29,0.1188,51386.15,12,44,28.4,16.5,468,0.9552,0.0264,4.9,0.521,0.274,0.149,1.149,26264.54,0.0516,0
syn_01152,54957.34,6117.55,0.1113,45781.01,12,41,23.9,18.3,437,0.9662,0.0109,4.81,0.55,0.285,0.0362,1.036,23256.07,0.109,0
syn_01153,39896.61,15036.72,0.3769,17341.52,12,21,21.2,12.4,264,0.8512,0.1271,4.55,0.597,0.422,0.0293,1.029,17377.81,0.2213,1
syn_01154,46697.93,19511.35,0.4178,18679.17,10,10,19.0,12.6,239,0.8977,0.1263,4.74,0.65,0.444,-0.1236,0.876,21556.4,0.1603,1
syn_01155,61673.01,8580.19,0.1391,48802.73,12,42,23.8,20.4,484,0.989,0.0228,4.76,0.334,0.265,0.1131,1.113,25166.31,0.1392,0
syn_01156,51396.63,10975.59,0.2135,34933.25,12,24,23.9,17.0,407,0.9829,0.0439,4.89,0.656,0.334,0.0911,1.091,21816.13,0.2035,0
syn_01157,65327.13,13513.52,0.2069,45056.85,12,44,22.3,16.6,369,0.9863,0.0225,4.97,0.552,0.446,0.1408,1.141,31831.72,0.1675,0
syn_01158,29147.77,7222.59,0.2478,18313.89,12,23,19.2,11.3,216,0.8983,0.0745,4.74,0.323,0.237,-0.0775,0.922,15887.02,0.2255,1
syn_01159,32710.29,12384.0,0.3786,14134.29,10,10,16.7,11.6,193,0.8223,0.0912,4.67,0.463,0.357,-0.1293,0.871,13676.18,0.2852,1
syn_01160,70931.4,9151.75,0.129,57203.77,12,43,27.1,21.5,582,0.9265,0.0253,4.86,0.558,0.344,0.0496,1.05,38294.06,0.1111,0
syn_01161,59399.26,8835.37,0.1487,46146.21,12,32,28.5,17.3,492,0.921,0.0319,4.94,0.558,0.374,0.106,1.106,32672.34,0.1283,0
syn_01162,74014.5,11049.66,0.1493,57440.0,12,28,29.0,17.1,495,0.9248,0.0441,4.76,0.311,0.354,0.0001,1.0,33462.2,0.0835,0
syn_01163,63985.99,11469.91,0.1793,46781.13,12,45,23.5,19.8,467,0.9705,0.0552,4.76,0.694,0.214,0.0395,1.04,37173.77,0.1424,0
syn_01164,38010.79,15742.91,0.4142,15204.32,12,17,16.9,14.4,243,0.8891,0.0833,4.73,0.555,0.235,-0.0513,0.949,19850.48,0.2338,1
syn_01165,36238.45,9206.71,0.2541,22428.39,11,11,16.2,10.3,165,0.8736,0.1033,4.63,0.585,0.269,-0.093,0.907,16638.79,0.2238,1
syn_01166,74317.58,7227.15,0.0972,63476.85,12,43,24.6,19.0,466,0.9656,0.053,4.78,0.659,0.332,0.036,1.036,38799.79,0.0521,1
syn_01167,32549.16,8849.34,0.2719,19275.16,8,8,18.7,13.8,258,0.8587,0.0784,4.52,0.357,0.389,-0.1317,0.868,16633.9,0.263,1
syn_01168,29548.45,6572.15,0.2224,19690.22,12,14,18.0,9.1,163,0.843,0.0978,4.53,0.438,0.369,-0.126,0.874,14269.12,0.3174,1
syn_01169,52146.74,4186.93,0.0803,45866.35,12,36,28.5,18.0,513,0.9849,0.0267,4.83,0.504,0.326,0.0301,1.03,25387.03,0.1794,0
syn_01170,61061.27,8379.66,0.1372,48491.78,12,24,24.2,14.3,347,0.9203,0.0585,4.97,0.347,0.429,0.0467,1.047,28409.92,0.1958,0
syn_01171,45965.39,14230.35,0.3096,24619.86,12,21,16.3,10.1,165,0.8267,0.077,4.6,0.558,0.434,-0.1228,0.877,23480.76,0.1088,1
syn_01172,75289.8,11360.89,0.1509,58248.45,12,20,27.4,14.9,408,0.978,0.0562,4.9,0.315,0.4,-0.0288,0.971,33240.63,0.1469,0
syn_01173,66468.31,7783.26,0.1171,54793.42,12,24,26.6,18.5,491,0.9276,0.0428,4.96,0.312,0.445,-0.0178,0.982,35336.35,0.126,0
syn_01174,35674.31,11696.71,0.3279,18129.24,12,16,18.7,11.2,208,0.8664,0.0848,4.55,0.399,0.445,-0.022,0.978,20314.18,0.2539,1
syn_01175,46584.98,14397.36,0.3091,24988.94,12,17,22.9,10.8,246,0.844,0.1174,4.59,0.376,0.272,-0.0059,0.994,22193.85,0.1251,1
syn_01176,26997.35,14775.42,0.5473,10798.94,4,4,14.7,5.7,83,0.6957,0.3413,4.21,0.557,0.314,-0.261,0.739,15501.48,0.2033,1
syn_01177,44042.33,16595.98,0.3768,19148.35,9,9,16.2,11.3,182,0.8269,0.1313,4.68,0.321,0.379,0.0575,1.057,22406.13,0.123,1
syn_01178,56696.98,11705.94,0.2065,39138.07,12,42,29.0,21.3,616,0.9745,0.0506,4.88,0.517,0.268,-0.012,0.988,25936.0,0.1604,0
syn_01179,31544.28,8996.42,0.2852,18049.66,12,23,19.8,10.0,198,0.8222,0.0903,4.72,0.598,0.361,-0.14,0.86,14117.95,0.2084,1
syn_01180,52145.72,10534.67,0.202,36343.72,12,33,24.5,18.6,456,0.9311,0.0203,4.98,0.501,0.324,0.1006,1.101,28201.96,0.2236,0
syn_01181,59576.88,6320.58,0.1061,50096.01,12,39,24.3,18.1,439,0.9709,0.0341,4.87,0.698,0.414,-0.0222,0.978,24680.03,0.1885,0
syn_01182,67605.16,12988.58,0.1921,48122.28,12,46,24.9,15.9,394,0.9524,0.0173,4.83,0.461,0.449,0.1215,1.122,38523.07,0.0494,0
syn_01183,77281.78,15725.84,0.2035,53693.02,12,22,22.2,19.8,439,0.9659,0.0484,4.86,0.524,0.211,0.1483,1.148,42746.54,0.0439,0
syn_01184,78895.71,12930.03,0.1639,59500.67,12,30,26.4,19.4,513,0.9739,0.0418,4.8,0.621,0.407,0.1248,1.125,35631.35,0.1215,0
syn_01185,21470.46,12147.59,0.5658,8588.18,4,4,11.6,10.0,116,0.7796,0.2914,4.52,0.538,0.406,-0.2722,0.728,10514.49,0.3809,1
syn_01186,58801.56,7845.04,0.1334,47034.01,12,24,28.8,13.1,375,0.989,0.059,4.98,0.39,0.436,0.0453,1.045,30628.57,0.1985,1
syn_01187,50419.25,6055.13,0.1201,41336.56,12,34,22.6,20.7,468,0.9614,0.0551,4.91,0.558,0.4,0.1442,1.144,23810.89,0.1505,0
syn_01188,41003.27,10657.96,0.2599,25016.32,11,11,20.1,13.1,262,0.9197,0.0627,4.52,0.595,0.424,-0.1323,0.868,17864.4,0.1558,1
syn_01189,49860.9,9937.21,0.1993,34955.09,12,20,27.1,19.3,522,0.9438,0.029,4.97,0.514,0.394,-0.0372,0.963,26828.82,0.1998,0
syn_01190,42682.31,14419.28,0.3378,21053.39,12,12,16.1,14.4,231,0.8746,0.1382,4.72,0.658,0.397,-0.0477,0.952,22060.31,0.1651,1
syn_01191,79869.01,13048.77,0.1634,60295.86,12,36,27.5,19.9,547,0.9445,0.0286,4.92,0.417,0.327,0.05,1.05,36533.59,0.1019,0
syn_01192,49710.9,7524.49,0.1514,38424.16,12,35,24.6,17.8,437,0.9496,0.0242,4.96,0.651,0.231,-0.013,0.987,20633.56,0.1837,0
syn_01193,48259.8,6855.6,0.1421,37976.41,12,31,24.6,19.0,467,0.9857,0.0143,4.83,0.654,0.328,0.0388,1.039,21477.45,0.1471,0
syn_01194,32412.92,8655.35,0.267,19429.89,10,10,19.0,14.6,277,0.8722,0.0773,4.57,0.526,0.26,-0.0617,0.938,16595.2,0.2388,1
syn_01195,56040.29,5201.82,0.0928,48237.56,12,18,24.4,20.0,486,0.9701,0.0405,4.95,0.69,0.235,0.0064,1.006,29149.48,0.1957,0
syn_01196,50389.74,5105.31,0.1013,42731.78,12,27,22.3,15.6,348,0.9807,0.027,4.78,0.689,0.245,0.0791,1.079,27892.5,0.2375,0
syn_01197,77835.26,16922.39,0.2174,52451.67,12,25,27.7,15.8,438,0.9482,0.0221,4.95,0.454,0.289,0.1329,1.133,36480.87,0.087,0
syn_01198,76458.8,16494.07,0.2157,51717.7,12,42,27.0,17.9,484,0.9388,0.06,4.89,0.388,0.366,0.0862,1.086,32949.89,0.1196,1
syn_01199,20375.39,10100.03,0.4957,8150.15,10,10,14.9,9.4,140,0.7532,0.2012,4.49,0.505,0.32,-0.1844,0.816,11351.91,0.4148,1
syn_01200,32381.34,13121.78,0.4052,12952.53,12,12,20.0,9.6,192,0.8393,0.1499,4.55,0.539,0.203,-0.0096,0.99,13693.43,0.2014,1
syn_01201,27110.51,14600.97,0.5386,10844.2,7,7,14.6,5.4,78,0.7767,0.211,4.25,0.59,0.221,-0.3144,0.686,15259.1,0.1931,1
syn_01202,47559.16,18512.0,0.3892,19791.16,12,15,19.2,13.7,261,0.8393,0.1106,4.52,0.6,0.329,-0.0699,0.93,21697.35,0.1126,1
syn_01203,74663.34,15417.56,0.2065,51537.0,12,40,26.0,19.8,514,0.9726,0.0178,4.79,0.323,0.337,-0.0358,0.964,37727.26,0.0787,0
syn_01204,35172.22,14043.32,0.3993,14107.25,12,23,18.7,13.1,245,0.8798,0.0648,4.52,0.542,0.272,-0.1452,0.855,15857.04,0.177,1
syn_01205,43508.29,14138.75,0.325,22300.17,12,20,18.0,13.9,249,0.8386,0.0861,4.55,0.503,0.302,0.0051,1.005,20427.06,0.1866,0
syn_01206,30650.98,9229.16,0.3011,16807.23,11,11,17.6,10.5,184,0.9093,0.1078,4.62,0.534,0.237,0.0086,1.009,17702.79,0.3168,1
syn_01207,70117.67,7990.96,0.114,58131.23,12,32,25.7,19.2,493,0.9514,0.0532,4.95,0.35,0.243,0.0441,1.044,41010.63,0.1677,0
syn_01208,23760.68,14079.39,0.5925,9504.27,12,12,13.8,6.2,85,0.7228,0.2861,4.33,0.547,0.431,-0.3444,0.656,10241.73,0.39,1
syn_01209,62599.78,8603.01,0.1374,49695.27,12,33,27.8,16.4,457,0.9245,0.0133,4.76,0.54,0.371,0.0318,1.032,35009.27,0.1512,0
syn_01210,67812.85,14708.51,0.2169,45750.08,12,28,25.0,16.5,412,0.9525,0.0138,4.88,0.461,0.226,0.0157,1.016,34364.07,0.0604,1
syn_01211,77319.96,8433.63,0.1091,64669.51,12,42,25.8,15.5,399,0.9546,0.0318,4.81,0.487,0.324,0.0901,1.09,45571.26,0.0535,0
syn_01212,63990.1,9853.97,0.154,49209.14,12,29,26.8,19.4,520,0.9464,0.0307,4.84,0.659,0.377,0.0573,1.057,27008.99,0.1106,0
syn_01213,27526.15,11853.16,0.4306,11010.46,9,9,9.4,8.5,79,0.8172,0.2277,4.19,0.449,0.299,-0.1935,0.806,14780.56,0.2813,1
syn_01214,59690.86,12127.68,0.2032,41499.34,12,40,28.5,13.2,376,0.9892,0.0455,4.87,0.337,0.355,0.0279,1.028,31939.09,0.1284,0
syn_01215,65686.58,10574.4,0.161,49824.98,12,18,25.0,13.7,341,0.9825,0.0406,4.78,0.381,0.416,0.0522,1.052,38618.43,0.1138,0
syn_01216,50295.93,7447.28,0.1481,39125.02,12,46,26.2,15.2,398,0.974,0.0413,4.75,0.659,0.273,0.0717,1.072,28205.67,0.1476,0
syn_01217,72815.86,15309.27,0.2102,49851.95,12,27,24.5,20.3,496,0.9549,0.0298,4.97,0.571,0.407,0.0521,1.052,33896.74,0.099,0
syn_01218,79084.68,9855.42,0.1246,64301.55,12,34,23.1,17.6,406,0.9471,0.018,4.95,0.58,0.211,0.1481,1.148,35197.8,0.1026,0
syn_01219,48316.15,5935.13,0.1228,39413.45,12,20,24.7,15.2,375,0.9245,0.0365,4.81,0.698,0.393,0.1092,1.109,20848.16,0.0636,0
syn_01220,38915.55,13650.93,0.3508,18439.15,12,13,20.3,13.2,269,0.8282,0.092,4.61,0.497,0.216,-0.0901,0.91,22268.04,0.1294,1
syn_01221,24501.07,10665.69,0.4353,9800.43,11,11,13.8,8.2,113,0.817,0.297,4.34,0.598,0.268,-0.0948,0.905,14626.08,0.2153,1
syn_01222,34329.49,9043.38,0.2634,20764.42,12,22,16.7,9.8,163,0.8262,0.0679,4.61,0.512,0.226,-0.0762,0.924,14622.7,0.24,1
syn_01223,29713.01,11543.3,0.3885,12398.05,12,13,18.4,10.3,189,0.9071,0.1412,4.58,0.405,0.427,-0.0684,0.932,13469.25,0.2517,0
syn_01224,24804.62,11321.03,0.4564,9921.85,5,5,14.9,9.8,145,0.692,0.2903,4.44,0.691,0.406,-0.2424,0.758,14426.55,0.2152,1
syn_01225,56944.89,5855.6,0.1028,48161.49,12,34,25.4,17.2,435,0.9565,0.0576,4.89,0.501,0.331,0.0712,1.071,22817.95,0.0729,0
syn_01226,76895.26,7913.97,0.1029,65024.3,12,38,22.6,19.6,444,0.9391,0.0412,4.91,0.605,0.417,0.0144,1.014,37678.84,0.1344,0
syn_01227,50880.25,7219.48,0.1419,40051.03,12,25,28.2,17.2,485,0.9795,0.0264,4.83,0.497,0.425,0.1291,1.129,22491.46,0.1343,0
syn_01228,18948.08,9888.29,0.5219,7579.23,3,3,10.4,9.4,97,0.6814,0.2128,4.38,0.584,0.258,-0.2054,0.795,7726.24,0.4324,1
syn_01229,52349.04,6531.53,0.1248,42551.74,12,18,24.4,21.1,514,0.9719,0.0586,4.89,0.454,0.237,-0.0017,0.998,28060.8,0.1136,0
syn_01230,51439.08,9771.49,0.19,36781.85,12,24,22.8,19.5,444,0.947,0.0137,4.94,0.381,0.388,0.0659,1.066,21659.13,0.0996,0
syn_01231,29240.5,11451.04,0.3916,12063.94,12,12,18.2,10.2,185,0.8716,0.1419,4.51,0.568,0.309,0.0261,1.026,15056.23,0.2543,1
syn_01232,43460.64,17557.18,0.404,17384.26,12,19,19.0,10.8,204,0.884,0.0974,4.65,0.62,0.323,-0.0534,0.947,21996.07,0.1132,1
syn_01233,73161.41,10081.66,0.1378,58038.91,12,30,26.9,17.6,472,0.9369,0.0498,4.77,0.598,0.382,0.055,1.055,42915.52,0.0667,0
syn_01234,66462.25,9239.49,0.139,52603.01,12,36,26.2,21.5,563,0.9335,0.0553,4.76,0.653,0.407,0.0117,1.012,31551.42,0.0842,0
syn_01235,46659.12,18017.39,0.3861,19633.04,12,15,19.5,13.2,257,0.8767,0.1129,4.58,0.522,0.352,-0.0437,0.956,24660.76,0.0958,0
syn_01236,50261.08,6024.09,0.1199,41224.94,12,38,26.7,15.8,421,0.9235,0.0516,4.82,0.61,0.28,-0.0374,0.963,27625.91,0.0731,0
syn_01237,37857.58,13538.15,0.3576,17550.35,10,10,20.6,12.6,259,0.9125,0.0806,4.62,0.376,0.315,0.0533,1.053,22291.39,0.118,1
syn_01238,34013.82,11656.94,0.3427,16528.41,11,11,22.6,13.0,295,0.8983,0.093,4.57,0.696,0.218,-0.0455,0.954,17304.2,0.26,1
syn_01239,60299.83,5930.24,0.0983,51404.47,12,22,28.1,13.2,371,0.9421,0.0192,4.96,0.389,0.377,0.0839,1.084,24453.65,0.1859,0
syn_01240,67460.57,11460.74,0.1699,50269.46,12,19,26.7,16.3,435,0.9764,0.0367,4.77,0.495,0.237,0.1094,1.109,39666.33,0.1716,0
syn_01241,25179.11,14974.48,0.5947,10071.64,6,6,13.8,6.2,84,0.6875,0.1499,4.2,0.691,0.26,-0.2464,0.754,13262.38,0.3442,1
syn_01242,25624.83,15080.4,0.5885,10249.93,9,9,12.4,6.4,78,0.6619,0.2525,4.52,0.413,0.204,-0.1286,0.871,11135.5,0.2395,1
syn_01243,74770.02,9071.79,0.1213,61162.33,12,44,24.0,20.1,483,0.9856,0.049,4.89,0.453,0.406,-0.0015,0.999,41370.07,0.1034,0
syn_01244,67695.63,6081.79,0.0898,58572.94,12,31,28.6,18.2,520,0.9555,0.052,4.95,0.539,0.289,0.0545,1.054,39740.88,0.1676,0
syn_01245,60951.21,11895.88,0.1952,43107.39,12,27,26.2,22.0,574,0.9751,0.0237,4.81,0.391,0.255,0.0172,1.017,36238.08,0.1737,0
syn_01246,18329.7,9431.79,0.5146,7331.88,12,12,15.7,9.6,150,0.7884,0.2489,4.48,0.642,0.22,-0.2522,0.748,8399.65,0.2882,1
syn_01247,41097.11,9371.2,0.228,27040.31,12,12,20.3,13.3,269,0.8569,0.0794,4.63,0.694,0.352,0.0416,1.042,22583.12,0.1446,1
syn_01248,76757.53,8762.25,0.1142,63614.16,12,29,24.0,14.1,338,0.9731,0.0398,4.89,0.621,0.287,-0.0063,0.994,34303.58,0.1154,0
syn_01249,39023.29,16151.95,0.4139,15609.32,8,8,22.9,10.7,244,0.8641,0.0657,4.72,0.44,0.268,-0.0192,0.981,22533.84,0.1617,1
syn_01250,45133.88,14085.21,0.3121,24006.06,12,22,21.8,11.5,251,0.8452,0.1485,4.58,0.674,0.328,-0.0755,0.924,25871.39,0.2202,1
syn_01251,51570.21,7130.42,0.1383,40874.58,12,29,27.5,16.9,466,0.9502,0.0378,4.88,0.444,0.356,0.1213,1.121,22467.37,0.112,0
syn_01252,66397.2,13863.88,0.2088,45601.38,12,45,22.3,16.1,359,0.9216,0.0236,4.95,0.636,0.356,-0.0427,0.957,38277.1,0.1043,0
syn_01253,46887.95,16966.52,0.3619,21438.17,12,13,19.0,11.6,219,0.9119,0.1119,4.68,0.383,0.398,-0.0541,0.946,21347.53,0.1139,1
syn_01254,19178.66,9779.62,0.5099,7671.47,12,12,15.5,8.6,132,0.7431,0.3346,4.33,0.665,0.302,-0.1955,0.804,11240.93,0.2456,1
syn_01255,67495.88,11159.11,0.1653,50757.22,12,43,24.1,20.5,493,0.9316,0.0127,4.79,0.359,0.327,0.0035,1.004,31446.15,0.0821,0
syn_01256,27593.79,16229.38,0.5882,11037.52,12,12,14.4,8.8,126,0.7559,0.1709,4.33,0.444,0.216,-0.2342,0.766,13666.65,0.2433,1
syn_01257,18360.82,12213.87,0.6652,7344.33,4,4,12.9,5.8,74,0.7153,0.1643,4.18,0.438,0.411,-0.3344,0.666,8054.39,0.3644,1
syn_01258,63478.08,12517.92,0.1972,44701.2,12,43,24.2,16.0,388,0.9726,0.0492,4.8,0.589,0.44,0.1446,1.145,37217.16,0.0592,0
syn_01259,67292.68,8112.63,0.1206,55123.73,12,18,25.0,17.4,435,0.9245,0.0343,4.85,0.563,0.449,0.0925,1.093,37882.88,0.1309,0
syn_01260,36198.56,10226.67,0.2825,20858.55,12,17,22.4,14.8,331,0.8697,0.0861,4.69,0.691,0.446,-0.1195,0.88,15790.19,0.2374,1
syn_01261,18198.96,10305.04,0.5662,7279.59,8,8,12.4,6.2,77,0.722,0.2794,4.13,0.309,0.347,-0.25,0.75,8191.37,0.2522,0
syn_01262,28685.7,11511.09,0.4013,11474.28,12,20,22.4,12.4,277,0.8682,0.064,4.64,0.341,0.233,-0.0558,0.944,14894.28,0.3011,1
syn_01263,65322.52,12486.76,0.1912,46592.39,12,19,26.3,18.2,477,0.9676,0.027,4.83,0.544,0.396,0.0129,1.013,37081.76,0.144,0
syn_01264,42367.85,16304.03,0.3848,17911.8,12,15,17.6,11.0,193,0.8424,0.1007,4.72,0.514,0.415,-0.0706,0.929,18130.33,0.1474,1
syn_01265,50740.63,5328.19,0.105,42748.34,12,38,24.8,17.5,433,0.9876,0.0585,4.95,0.358,0.407,0.0131,1.013,23448.86,0.2301,1
syn_01266,38013.33,15244.43,0.401,15205.33,12,13,20.4,11.4,232,0.832,0.0864,4.74,0.542,0.373,-0.0494,0.951,19017.33,0.1797,0
syn_01267,77791.13,16560.01,0.2129,52951.12,12,18,28.6,21.5,615,0.9771,0.0442,4.94,0.337,0.284,0.0701,1.07,40588.02,0.0541,0
syn_01268,51811.02,5546.01,0.107,43492.0,12,19,27.9,13.6,378,0.9409,0.0105,4.91,0.588,0.403,0.0741,1.074,27207.18,0.1699,0
syn_01269,55958.9,5793.7,0.1035,47268.35,12,32,27.1,17.8,484,0.9351,0.0255,4.97,0.46,0.348,0.1197,1.12,28426.99,0.1951,0
syn_01270,52835.21,6942.44,0.1314,42421.54,12,43,22.9,16.6,380,0.9228,0.0236,4.84,0.504,0.279,0.0456,1.046,28795.28,0.1494,0
syn_01271,34645.39,14186.17,0.4095,13858.16,12,16,21.9,14.9,326,0.8892,0.094,4.57,0.663,0.389,0.0026,1.003,16444.68,0.2853,1
syn_01272,20830.7,11455.67,0.5499,8332.28,11,11,16.2,8.3,134,0.6934,0.2315,4.32,0.622,0.317,-0.321,0.679,12042.84,0.3946,1
syn_01273,47152.73,12349.0,0.2619,28629.22,12,13,16.3,14.2,231,0.8952,0.0809,4.75,0.513,0.313,-0.0345,0.966,23528.94,0.2059,1
syn_01274,54819.93,11042.98,0.2014,38255.46,12,25,26.2,19.9,520,0.987,0.0422,4.98,0.658,0.34,0.0124,1.012,28470.07,0.0853,0
syn_01275,64186.62,6591.87,0.1027,54298.82,12,40,26.0,21.2,552,0.979,0.0393,4.84,0.629,0.36,-0.0326,0.967,28857.29,0.1126,0
syn_01276,51303.03,8530.75,0.1663,38506.91,12,22,22.8,20.6,469,0.9895,0.0283,4.85,0.368,0.389,0.0923,1.092,21607.87,0.2229,0
syn_01277,38041.29,14309.72,0.3762,16576.71,10,10,17.5,14.2,249,0.8253,0.1304,4.65,0.541,0.331,-0.0775,0.922,16872.33,0.2189,1
syn_01278,18667.45,10309.08,0.5522,7466.98,3,3,10.4,10.4,108,0.7601,0.2404,4.44,0.356,0.372,-0.2147,0.785,11190.2,0.3907,1
syn_01279,62970.63,6885.72,0.1093,52642.05,12,27,28.5,13.5,384,0.9806,0.0356,4.89,0.581,0.252,0.0105,1.011,34232.71,0.1858,0
